Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
61,60,17,6,25,754,21,,False,False,False,False,False
63,9,2,4,20,263,4,,False,True,False,False,True
26,60,27,9,17,969,17,,True,True,False,False,False
36,26,21,5,28,980,11,,False,False,False,True,False
29,33,2,5,23,592,25,,False,True,False,False,True
29,52,20,9,16,541,18,,False,False,True,False,False
28,13,28,3,22,131,30,,False,True,False,False,True
48,37,20,8,17,773,5,,True,False,True,False,False
57,60,1,6,23,286,4,,False,True,False,False,True
63,22,4,6,4,284,19,,True,True,False,False,True
58,42,29,6,28,423,6,,False,False,True,False,True
57,48,14,8,24,828,23,,False,False,False,False,True
18,6,10,8,26,171,16,,False,True,False,False,True
50,29,10,5,30,323,17,,False,False,False,False,False
18,25,21,7,28,926,1,,True,False,True,True,False
57,43,5,10,4,424,7,,False,False,False,True,False
31,29,26,7,25,420,15,,False,False,False,False,True
40,25,4,10,27,600,17,,True,True,False,True,False
46,60,24,9,21,924,14,,True,False,False,False,True
19,50,25,3,24,402,4,,False,False,False,True,False
37,57,30,7,16,763,3,,True,False,False,False,True
39,42,4,5,27,728,25,,False,False,False,False,True
20,49,24,8,18,321,16,,True,False,False,True,False
46,8,22,3,26,455,28,,False,True,False,True,False
38,12,1,9,18,214,22,,False,False,False,False,False
29,30,3,7,29,487,25,,True,False,False,False,True
52,51,19,3,30,475,22,,False,False,True,False,True
37,40,21,0,24,321,5,,False,False,True,True,False
31,35,19,10,21,585,24,,True,True,False,True,False
56,40,10,2,28,311,20,,False,False,True,False,False
65,49,29,5,25,454,18,,True,False,True,False,True
20,60,8,10,16,820,6,,True,False,True,False,True
24,48,15,10,29,447,10,,True,False,True,True,False
32,34,18,8,19,988,17,,False,False,True,False,False
65,25,21,5,19,333,5,,True,False,True,False,True
51,48,4,8,2,499,24,,True,False,False,False,True
56,3,1,10,14,704,12,,False,False,True,True,False
35,30,22,8,23,814,1,,True,False,True,False,True
37,16,12,10,23,443,22,,False,False,True,False,True
49,53,30,5,18,356,26,,True,False,False,False,False
31,60,1,8,23,591,4,,False,True,False,False,True
54,57,21,1,29,459,3,,False,False,True,True,False
42,33,25,8,16,958,5,,True,True,False,True,False
48,54,23,6,30,348,30,,False,False,True,True,False
27,48,17,3,21,772,20,,False,False,True,True,False
63,34,4,6,2,798,21,,False,True,False,False,False
29,52,29,5,23,849,29,,True,False,True,True,False
49,50,19,5,23,220,26,,False,False,True,False,True
23,58,11,8,18,438,14,,True,False,True,False,False
60,34,26,8,25,549,29,,False,False,False,False,False
20,51,16,6,29,338,17,,True,False,True,False,True
56,40,18,5,30,672,29,,False,True,False,True,False
50,56,25,8,20,664,5,,True,False,True,False,False
25,40,5,5,16,613,19,,False,True,False,False,False
55,35,30,7,21,450,10,,False,False,True,False,True
49,15,28,9,30,389,5,,False,False,True,False,True
57,29,1,5,9,510,29,,False,False,False,False,True
52,23,4,9,1,195,18,,False,True,False,True,False
38,1,1,3,7,372,18,,True,True,False,False,False
19,30,5,10,18,641,17,,False,True,False,True,False
60,28,16,9,26,318,20,,True,False,True,False,True
50,56,23,8,29,390,20,,True,False,True,False,False
50,40,19,10,18,895,9,,False,False,True,False,False
64,39,2,7,2,540,23,,True,False,True,False,True
19,34,2,3,4,113,21,,False,False,False,False,False
59,10,1,7,17,487,10,,True,True,False,True,False
18,57,26,8,21,454,23,,True,True,False,False,False
42,44,18,8,20,730,25,,False,True,False,True,False
63,39,4,7,17,871,27,,True,False,True,False,False
55,10,9,0,25,338,24,,False,False,True,True,False
57,59,15,5,19,793,22,,True,False,True,True,False
38,25,2,5,17,148,25,,True,False,True,False,True
51,44,2,8,17,862,6,,True,False,True,False,True
53,41,20,8,27,552,2,,True,False,False,False,True
40,39,15,2,25,811,27,,False,False,True,True,False
57,60,12,9,28,125,10,,True,False,False,False,True
48,47,30,7,22,788,12,,False,True,False,True,False
35,36,12,6,19,469,3,,False,False,False,False,False
27,3,20,3,24,179,19,,False,False,True,False,True
29,49,9,7,19,795,22,,True,True,False,False,True
46,4,7,5,28,236,21,,False,False,True,True,False
52,36,2,5,28,160,11,,True,True,False,True,False
42,18,17,9,25,518,5,,False,True,False,True,False
18,32,8,8,28,635,19,,True,False,False,False,False
56,55,25,9,29,966,17,,True,False,True,False,False
52,48,9,4,21,332,25,,False,False,True,False,False
42,29,29,8,18,190,12,,False,False,False,False,False
33,2,27,9,28,125,8,,False,False,True,False,True
49,45,1,0,22,153,27,,True,False,True,False,False
39,58,5,6,27,981,17,,True,True,False,False,False
23,37,5,5,20,940,17,,True,False,False,False,True
60,58,6,8,19,352,4,,False,False,False,True,False
53,47,5,5,12,489,26,,True,False,False,False,False
59,38,17,7,25,192,9,,True,False,False,True,False
48,43,3,5,23,868,3,,False,False,False,False,True
61,35,23,10,26,141,3,,True,False,False,False,True
30,23,16,7,26,404,2,,False,False,True,False,True
33,33,19,9,21,472,14,,False,False,False,False,False
55,39,29,8,25,740,30,,True,True,False,False,True
61,11,5,6,3,570,29,,False,False,False,False,False
49,51,19,5,27,124,2,,False,True,False,False,True
52,55,17,8,24,862,21,,True,False,False,False,True
47,50,15,8,18,105,4,,True,False,True,False,True
60,36,3,4,27,540,30,,True,True,False,False,False
63,50,23,7,24,488,18,,False,True,False,True,False
22,30,18,4,25,839,17,,False,False,False,True,False
19,14,23,2,25,466,27,,False,False,False,False,False
35,39,29,5,30,400,5,,False,False,False,False,False
24,11,1,10,12,625,21,,True,False,False,False,False
47,43,6,6,23,116,19,,True,False,True,False,True
30,11,2,0,0,457,13,,True,True,False,False,False
44,27,16,5,19,796,5,,False,False,True,False,False
37,57,24,5,28,975,29,,True,True,False,False,True
60,51,19,6,25,635,26,,False,False,True,True,False
56,22,22,3,26,477,13,,False,False,False,False,True
38,46,30,0,24,319,21,,False,True,False,False,True
29,47,7,10,21,895,11,,True,True,False,False,False
65,46,3,7,10,218,5,,True,False,True,False,False
30,46,30,8,24,531,30,,False,False,False,False,True
30,43,30,2,28,439,6,,False,False,False,True,False
18,32,4,6,19,104,24,,True,False,True,False,False
65,52,18,9,22,802,29,,True,False,True,True,False
18,50,1,9,3,152,23,,True,False,False,False,False
25,30,16,9,21,677,20,,False,False,False,False,True
57,39,4,7,19,346,5,,True,False,False,True,False
25,28,4,2,29,307,17,,False,True,False,True,False
54,5,3,8,8,640,17,,False,False,False,False,True
31,12,2,9,7,222,30,,True,False,False,False,False
50,11,30,5,30,284,19,,False,False,True,False,False
37,34,27,7,24,919,4,,False,False,True,True,False
59,47,2,10,24,953,17,,False,True,False,True,False
30,27,28,6,24,706,3,,False,False,True,False,False
29,47,6,5,28,844,30,,True,False,False,True,False
62,35,4,6,11,645,11,,False,False,True,False,False
45,56,2,7,25,321,28,,True,True,False,False,True
39,41,10,9,19,809,25,,False,False,False,True,False
39,38,21,9,21,524,25,,False,False,True,False,False
18,35,7,5,20,464,2,,True,False,True,False,False
19,45,27,8,20,262,7,,True,False,True,False,False
46,31,25,4,30,438,3,,False,False,False,False,True
53,48,17,8,20,946,18,,False,False,False,True,False
54,50,25,7,24,856,9,,True,False,False,False,True
37,29,26,7,16,564,30,,False,False,False,False,False
35,38,7,7,21,718,10,,True,False,False,True,False
46,24,11,9,30,741,5,,False,True,False,False,False
29,56,10,6,26,284,1,,False,False,True,False,False
30,34,22,10,23,988,2,,True,False,True,True,False
55,49,30,5,16,774,7,,False,False,True,False,True
21,19,6,6,23,296,7,,False,False,True,False,False
25,52,5,6,27,521,5,,True,False,True,False,False
21,55,13,4,25,221,21,,False,False,False,False,True
21,1,1,4,29,267,28,,False,True,False,False,True
39,34,12,9,30,431,13,,True,True,False,False,False
64,48,23,5,23,543,13,,True,False,False,False,False
55,42,26,5,16,981,21,,True,False,False,False,True
50,45,21,6,28,186,5,,False,True,False,False,False
21,5,12,7,30,657,8,,False,True,False,True,False
64,56,26,10,27,966,24,,False,True,False,False,False
39,32,5,5,27,831,25,,True,False,True,False,True
36,47,10,4,24,480,2,,False,False,False,True,False
42,50,17,6,24,144,15,,True,False,True,True,False
18,39,18,8,24,649,6,,False,True,False,True,False
46,20,22,0,30,625,17,,False,True,False,True,False
33,34,18,6,27,110,1,,False,True,False,False,False
32,50,2,5,25,455,11,,False,False,False,False,True
52,44,14,1,29,188,27,,False,True,False,False,True
51,53,21,10,30,505,8,,False,True,False,False,True
18,39,15,3,21,448,19,,False,True,False,False,False
28,30,12,10,19,402,15,,False,False,False,True,False
63,14,21,0,21,348,21,,False,True,False,False,True
35,47,7,2,28,865,1,,False,False,True,True,False
55,10,1,8,19,197,6,,False,True,False,True,False
58,39,30,8,20,370,11,,True,True,False,False,False
37,57,21,5,22,166,14,,False,False,True,False,False
47,48,23,7,22,300,30,,False,True,False,False,False
40,36,15,9,21,385,17,,False,False,False,False,True
18,35,2,4,11,134,23,,False,False,False,False,False
19,24,10,4,28,317,28,,False,False,False,False,False
26,3,14,7,23,181,23,,False,False,True,False,False
58,37,13,6,29,433,9,,False,False,False,True,False
23,28,30,8,26,189,10,,False,False,False,False,True
18,52,10,3,30,236,16,,False,True,False,False,True
45,35,3,9,24,146,29,,False,False,True,False,True
32,56,11,8,22,905,26,,True,True,False,True,False
36,49,5,8,16,542,8,,False,True,False,False,False
39,23,24,9,28,942,11,,False,True,False,True,False
65,42,25,5,20,319,8,,False,False,True,False,True
65,60,6,9,30,104,21,,True,False,False,False,False
35,6,26,10,26,526,23,,False,False,False,True,False
20,36,9,7,25,623,6,,False,False,False,False,False
21,40,10,2,29,199,1,,False,True,False,False,True
37,43,4,7,29,408,11,,False,True,False,False,False
58,31,23,7,24,773,24,,False,False,False,False,False
51,40,18,9,16,125,30,,True,False,True,False,True
23,6,5,6,28,369,4,,False,True,False,False,True
60,57,20,9,17,510,29,,True,False,False,True,False
32,25,18,10,25,911,4,,False,False,False,True,False
28,32,10,7,30,745,16,,False,False,False,False,False
32,53,28,7,29,643,1,,True,False,True,False,False
59,21,23,3,23,310,16,,False,False,True,True,False
62,16,2,3,21,191,3,,False,True,False,True,False
19,57,21,5,17,756,25,,False,True,False,False,False
54,24,28,6,18,644,7,,False,False,False,False,False
63,44,3,9,17,900,25,,False,True,False,False,True
37,37,28,9,17,248,9,,True,False,True,False,False
25,33,1,10,18,773,2,,True,False,True,False,False
48,55,18,7,26,591,11,,False,True,False,True,False
23,57,29,5,20,781,23,,True,False,False,True,False
24,7,28,7,28,718,5,,False,False,False,True,False
43,48,22,1,28,281,3,,False,True,False,False,False
61,24,2,8,21,957,14,,False,True,False,True,False
45,41,10,8,20,363,30,,False,True,False,True,False
41,18,7,0,29,200,5,,False,False,False,False,True
50,39,2,9,18,949,5,,True,False,True,False,False
47,45,13,10,16,526,22,,True,False,True,False,True
43,40,22,0,25,410,12,,False,False,False,False,False
61,41,24,8,27,757,3,,True,False,False,False,True
59,54,28,6,19,930,22,,True,True,False,False,True
21,53,20,10,25,859,13,,True,True,False,False,False
38,34,17,0,28,430,14,,False,False,True,False,True
35,43,16,7,24,480,13,,True,True,False,False,False
21,25,8,9,29,318,22,,False,False,True,False,True
25,26,1,5,16,691,13,,True,True,False,False,True
21,3,25,6,22,626,23,,False,False,True,True,False
58,48,1,10,23,972,26,,True,False,False,True,False
32,57,10,5,20,656,3,,False,False,False,False,False
34,50,12,8,30,421,29,,False,False,False,False,False
61,53,19,7,30,584,28,,True,True,False,False,False
53,28,16,10,27,149,11,,False,True,False,True,False
24,41,25,5,21,160,3,,False,False,True,True,False
63,38,1,7,8,510,6,,False,False,False,False,True
62,21,5,8,1,674,4,,True,True,False,False,False
58,53,12,6,25,300,22,,True,False,True,True,False
65,35,2,5,11,475,25,,False,True,False,False,False
63,45,21,7,26,889,27,,True,True,False,True,False
64,37,2,2,30,440,30,,False,True,False,False,True
53,56,25,6,16,822,28,,True,True,False,True,False
33,54,16,6,29,476,9,,True,True,False,True,False
62,34,5,7,3,409,7,,False,False,False,False,True
52,58,2,9,13,878,6,,True,False,True,True,False
22,25,26,7,28,598,1,,False,False,True,False,True
56,51,20,10,20,906,16,,True,False,True,True,False
28,6,16,3,27,811,30,,False,True,False,True,False
52,25,25,3,30,599,16,,False,False,False,True,False
58,12,7,7,27,188,16,,False,False,True,False,True
48,30,8,8,22,873,28,,False,False,False,True,False
34,40,25,8,24,403,15,,False,False,False,False,True
56,39,21,6,21,573,29,,True,False,False,False,True
39,47,19,6,22,368,9,,False,False,True,False,False
33,14,15,0,27,126,14,,False,False,False,False,False
52,38,17,7,30,496,18,,True,False,True,False,True
25,41,16,5,30,568,15,,True,False,True,False,False
33,39,15,9,25,934,14,,True,False,False,True,False
57,57,5,10,2,174,30,,False,False,False,False,True
31,42,30,6,30,623,26,,False,True,False,False,True
21,8,3,2,21,326,26,,False,False,True,False,True
39,60,10,7,21,399,28,,False,False,False,False,False
38,47,23,6,29,179,30,,False,False,True,False,False
56,41,1,8,18,638,16,,False,False,True,True,False
61,24,17,7,21,461,20,,True,False,False,True,False
33,60,12,2,21,289,16,,False,False,True,False,False
32,58,8,7,27,795,19,,False,False,False,False,False
37,51,12,7,29,575,20,,True,False,False,False,True
47,32,22,7,27,912,1,,False,False,True,False,True
47,55,1,9,19,755,11,,True,False,False,True,False
22,37,24,9,16,228,1,,False,False,True,True,False
40,41,1,10,29,508,10,,False,True,False,False,True
60,59,4,10,27,158,23,,True,False,False,False,True
61,44,25,7,25,942,27,,False,True,False,False,False
29,56,7,5,26,991,9,,True,False,True,True,False
20,42,7,9,25,943,11,,False,False,False,False,False
48,34,3,9,17,132,23,,True,False,True,False,False
65,40,25,3,25,400,28,,False,False,True,False,True
18,9,20,3,24,523,16,,False,True,False,True,False
25,12,2,0,24,250,5,,False,False,True,False,False
46,16,9,5,25,143,29,,False,True,False,False,False
39,51,20,8,30,457,25,,True,True,False,True,False
56,38,1,9,29,708,17,,False,False,True,False,False
33,37,7,10,18,192,8,,False,False,True,False,True
18,15,27,3,25,309,1,,False,False,True,True,False
34,33,19,0,28,311,8,,False,True,False,False,True
26,1,25,4,26,798,10,,False,False,True,True,False
19,16,2,5,25,931,8,,False,True,False,True,False
31,55,5,1,24,431,19,,False,False,False,False,True
53,13,5,9,28,720,8,,True,True,False,True,False
30,22,17,1,26,472,4,,False,False,True,False,False
43,14,4,10,23,848,4,,False,False,False,True,False
19,16,20,7,27,265,8,,False,False,False,False,True
52,51,23,6,28,219,22,,True,False,False,False,True
44,55,21,0,25,232,28,,False,False,False,False,True
57,23,15,5,22,301,21,,False,False,False,False,False
30,39,28,6,24,685,28,,True,False,False,False,True
29,53,10,7,17,299,18,,True,False,True,False,True
30,52,22,10,19,882,10,,False,True,False,False,False
52,31,20,6,16,451,24,,False,False,False,True,False
52,10,5,5,24,342,1,,False,False,True,True,False
34,24,10,7,25,568,25,,True,False,False,True,False
61,11,22,3,25,698,19,,False,False,True,True,False
60,33,3,9,27,345,18,,False,True,False,True,False
65,42,23,5,22,372,21,,True,False,False,False,False
53,37,13,5,21,674,9,,True,False,False,False,False
62,34,7,6,30,506,5,,True,True,False,True,False
33,41,10,10,19,266,3,,True,False,True,True,False
59,35,1,6,20,478,17,,True,False,False,False,False
37,38,23,7,24,146,17,,True,False,False,True,False
52,28,26,8,24,631,24,,False,True,False,False,True
57,25,15,7,30,157,29,,True,False,True,False,False
50,45,24,9,29,719,6,,True,False,True,False,False
28,57,3,7,30,685,15,,True,False,True,False,True
50,60,6,6,28,103,3,,False,True,False,False,False
41,38,16,7,27,635,17,,True,False,True,False,False
55,3,2,3,16,504,17,,True,False,False,False,True
56,13,4,4,18,823,9,,False,False,False,False,False
20,24,18,9,20,944,5,,True,False,True,False,False
33,25,3,9,17,835,21,,True,False,True,False,False
55,32,20,2,24,145,18,,False,False,True,True,False
27,31,19,5,23,588,20,,True,True,False,False,False
33,25,9,8,26,405,15,,True,False,True,True,False
46,41,24,6,20,232,18,,True,True,False,False,True
42,44,6,7,25,238,16,,True,False,True,True,False
49,38,23,1,25,258,18,,False,False,False,True,False
40,33,28,7,25,444,6,,False,False,True,True,False
27,27,2,7,26,267,3,,True,False,True,True,False
20,53,4,10,17,115,4,,True,False,False,True,False
53,21,7,2,30,195,22,,False,False,False,False,False
40,52,22,6,25,666,20,,True,False,False,False,True
21,52,11,7,22,626,4,,False,False,False,True,False
31,36,21,5,23,112,26,,False,False,False,True,False
39,56,30,5,22,877,9,,True,False,False,False,False
54,36,14,5,23,108,9,,True,False,False,False,True
63,5,22,8,21,217,30,,False,False,False,False,True
60,6,28,7,24,489,12,,False,True,False,False,True
61,48,27,2,23,115,21,,False,True,False,False,True
20,27,22,2,29,346,28,,False,True,False,False,True
23,47,7,6,17,496,11,,False,False,False,False,False
59,12,4,10,22,678,3,,True,False,True,False,False
55,38,3,9,18,438,23,,True,False,True,False,True
52,4,25,2,25,564,4,,False,False,True,True,False
20,33,2,10,1,222,7,,False,True,False,False,False
54,25,4,4,22,164,23,,True,False,False,False,True
36,41,3,5,28,290,27,,True,True,False,False,True
28,31,7,7,26,849,3,,True,False,False,False,True
55,21,21,8,25,373,30,,False,False,False,True,False
56,39,14,10,29,954,6,,False,False,False,False,True
19,53,16,7,27,126,26,,True,False,True,False,True
35,28,2,9,3,110,12,,False,True,False,False,False
44,57,15,3,24,375,17,,False,False,True,False,True
31,49,29,9,20,686,24,,True,False,True,False,True
24,31,4,7,29,629,29,,True,False,False,True,False
20,41,19,9,29,894,14,,False,False,False,False,True
63,27,22,8,30,550,28,,False,False,True,True,False
46,19,14,1,30,261,13,,False,False,False,False,True
49,34,26,7,27,484,13,,False,False,True,False,False
61,33,1,7,23,508,17,,False,False,True,False,True
53,52,5,8,0,860,20,,False,False,True,True,False
38,8,5,10,29,163,9,,False,False,False,True,False
42,25,19,9,21,105,10,,True,False,True,False,True
43,34,3,10,16,860,28,,False,False,False,True,False
36,42,15,7,27,791,4,,True,False,False,False,True
27,17,15,2,29,310,1,,False,True,False,True,False
27,4,11,7,23,992,12,,False,False,True,True,False
49,54,25,6,18,805,11,,False,False,False,False,False
45,32,26,5,22,759,22,,False,False,True,False,True
65,25,30,5,18,393,26,,True,False,True,False,False
45,60,4,10,16,440,2,,False,True,False,False,False
48,27,19,8,19,623,7,,False,False,False,True,False
32,59,30,1,24,815,12,,False,True,False,True,False
61,31,13,8,22,857,3,,True,False,False,False,True
23,26,17,6,22,268,21,,False,True,False,True,False
27,34,16,5,16,136,3,,True,True,False,True,False
57,60,3,8,11,582,5,,False,True,False,False,True
42,51,13,7,16,666,12,,False,False,True,False,True
60,24,27,5,17,275,8,,True,False,True,True,False
29,5,2,9,18,429,22,,False,False,False,False,False
44,51,5,6,27,854,24,,False,True,False,False,False
60,40,3,5,6,409,23,,False,True,False,True,False
23,7,19,4,21,128,27,,False,False,True,False,False
64,47,4,5,15,765,2,,True,True,False,False,False
57,37,5,5,28,405,15,,True,False,False,False,True
21,26,10,6,24,737,11,,True,False,True,False,True
40,37,8,5,17,926,10,,True,True,False,True,False
28,54,17,5,23,351,30,,False,False,False,True,False
54,52,18,9,28,695,4,,True,True,False,False,True
30,11,18,1,26,391,23,,False,True,False,False,False
63,38,4,9,10,189,9,,False,True,False,True,False
64,45,4,5,21,449,5,,False,True,False,False,False
58,37,29,6,16,536,15,,True,True,False,True,False
64,56,22,10,29,450,23,,True,False,True,True,False
34,41,4,7,25,662,7,,False,False,True,False,False
35,53,13,6,17,214,30,,False,False,True,False,False
58,35,16,8,20,666,14,,False,False,True,False,False
52,31,2,7,11,583,8,,True,False,False,True,False
33,48,10,10,25,987,5,,True,True,False,False,False
55,43,1,4,16,630,1,,False,False,False,True,False
48,15,12,7,30,386,11,,False,False,False,True,False
53,53,28,10,19,936,8,,False,False,False,True,False
58,50,24,3,24,431,29,,False,False,True,True,False
37,4,29,10,23,184,7,,False,False,False,True,False
47,17,3,2,24,254,28,,False,True,False,True,False
41,14,10,9,25,420,9,,False,False,True,False,False
55,18,2,0,15,294,23,,False,False,False,False,False
58,46,2,8,14,901,27,,True,True,False,False,False
58,50,27,0,21,630,17,,False,True,False,True,False
23,37,5,7,21,271,19,,False,False,True,False,False
19,41,16,9,18,853,24,,False,False,False,False,False
59,20,5,9,24,260,20,,False,False,False,True,False
36,35,22,6,18,541,10,,True,False,True,False,False
40,56,6,9,17,169,18,,False,False,False,False,False
18,55,30,6,23,520,13,,False,False,False,True,False
36,5,28,10,24,213,20,,False,False,False,False,True
35,24,28,10,29,267,21,,False,True,False,True,False
27,51,2,10,27,447,17,,False,True,False,True,False
26,25,21,7,19,296,25,,False,True,False,True,False
41,43,21,2,29,210,16,,False,False,False,False,False
61,5,27,5,21,880,9,,False,False,False,True,False
27,49,22,5,26,949,7,,True,True,False,False,False
25,31,20,3,27,129,19,,False,True,False,True,False
37,46,9,1,24,239,28,,False,False,False,True,False
20,39,6,5,28,639,2,,False,True,False,False,False
33,2,2,1,29,363,2,,True,False,False,True,False
36,46,12,10,23,821,11,,True,False,False,True,False
55,26,3,8,18,815,13,,False,True,False,False,True
38,43,12,2,30,362,14,,False,False,True,False,False
23,56,14,7,26,972,15,,True,True,False,False,False
44,46,2,7,23,724,28,,False,True,False,False,True
19,51,16,6,26,415,28,,False,False,True,False,False
20,39,4,5,18,894,24,,True,False,True,True,False
53,16,3,4,23,758,12,,True,False,False,False,False
62,48,4,4,30,649,9,,True,True,False,False,True
62,54,9,8,24,645,23,,False,False,True,True,False
47,46,5,6,16,781,25,,True,False,True,True,False
35,28,29,4,21,340,25,,False,False,False,False,False
58,28,3,7,4,290,10,,False,False,False,False,True
47,49,13,10,24,961,4,,False,True,False,False,False
28,40,1,3,23,802,1,,False,False,True,True,False
35,47,15,6,27,222,4,,False,False,True,True,False
62,52,12,5,16,746,8,,True,False,False,True,False
64,41,2,9,19,150,27,,True,False,False,False,True
42,50,15,7,21,531,3,,False,False,True,True,False
51,13,3,7,21,718,7,,False,True,False,True,False
59,29,3,7,28,135,5,,False,True,False,True,False
54,59,29,5,25,418,27,,False,False,False,True,False
23,25,27,7,24,106,13,,True,False,True,False,False
56,29,21,4,23,123,28,,False,False,True,True,False
51,51,6,7,26,341,7,,False,True,False,False,True
62,47,5,4,26,933,6,,False,False,True,False,False
57,52,2,8,13,635,30,,False,True,False,False,False
61,27,3,9,14,729,23,,True,False,False,False,False
56,50,2,7,23,766,12,,True,True,False,True,False
20,56,16,8,29,757,28,,False,False,False,False,False
26,37,1,10,24,163,30,,True,True,False,True,False
40,43,17,0,26,158,5,,False,True,False,True,False
48,36,18,7,20,305,9,,False,True,False,False,True
38,40,24,9,29,727,6,,True,False,False,False,True
24,37,12,9,27,772,17,,True,False,True,True,False
45,54,19,8,30,405,16,,True,False,True,False,True
53,25,5,8,14,835,27,,True,True,False,False,False
31,12,4,0,24,222,3,,False,False,False,False,False
36,24,9,6,16,932,21,,False,False,True,True,False
51,45,5,9,5,353,12,,False,False,False,True,False
44,52,8,7,19,357,15,,True,True,False,False,True
58,31,27,5,28,148,23,,False,False,False,False,False
58,16,5,8,30,327,7,,True,True,False,False,False
20,53,18,9,17,950,13,,True,True,False,True,False
40,20,28,4,23,694,23,,False,True,False,True,False
19,16,8,0,24,601,23,,False,False,False,True,False
27,33,8,7,22,597,15,,True,False,False,False,False
34,35,1,0,29,272,7,,True,False,False,False,False
35,34,6,10,16,781,22,,True,True,False,False,False
65,31,18,5,27,766,11,,True,False,True,False,True
32,44,21,8,24,595,20,,False,True,False,False,False
65,32,21,7,27,297,19,,False,False,False,False,True
27,4,1,6,20,981,30,,False,False,False,False,False
43,9,6,7,23,371,10,,False,False,True,False,False
36,55,14,0,22,117,14,,False,False,True,True,False
24,56,20,10,25,116,19,,True,True,False,False,False
48,59,5,10,26,337,1,,False,False,True,True,False
23,47,29,7,23,497,25,,True,True,False,True,False
52,49,7,8,28,689,30,,True,False,False,False,True
29,21,18,6,30,404,6,,False,False,False,False,False
20,27,12,8,29,718,12,,False,False,False,True,False
45,45,1,3,26,297,11,,True,False,False,False,False
40,56,23,10,18,571,13,,False,False,False,False,True
44,24,27,9,21,153,11,,True,True,False,True,False
48,37,27,9,30,288,4,,False,False,False,True,False
64,21,5,6,16,177,27,,False,True,False,True,False
41,32,23,9,28,492,19,,False,False,True,False,False
49,38,20,9,26,294,19,,False,False,False,False,False
65,21,15,9,22,187,2,,False,False,False,False,True
49,56,20,5,23,263,22,,True,False,False,True,False
46,6,2,8,22,198,12,,False,True,False,False,False
29,8,1,5,23,393,18,,True,False,True,False,False
18,30,6,5,21,719,7,,True,False,True,False,False
19,49,8,7,17,821,30,,True,True,False,True,False
62,51,5,8,6,179,24,,True,True,False,False,False
42,38,11,10,25,987,28,,False,False,False,False,True
38,39,1,8,22,409,13,,True,True,False,False,True
27,38,15,9,29,681,13,,True,False,True,True,False
64,24,26,7,28,287,9,,True,False,True,False,True
26,29,15,4,30,336,29,,False,False,False,False,False
21,9,1,1,30,197,24,,True,False,True,False,False
28,31,2,5,27,140,15,,False,False,False,True,False
29,29,4,10,19,379,23,,False,True,False,False,True
18,39,2,8,26,141,5,,True,False,False,False,True
37,53,15,8,17,309,5,,True,False,False,True,False
57,56,12,7,29,442,14,,False,True,False,False,False
22,43,26,7,24,218,16,,False,False,False,False,False
39,4,15,0,23,131,12,,False,False,False,False,False
42,45,3,0,29,216,17,,False,False,True,False,True
47,4,2,3,9,606,7,,False,True,False,False,False
28,28,19,2,21,372,14,,False,False,False,False,True
53,36,23,10,23,832,29,,True,False,False,True,False
48,33,13,7,24,621,18,,True,True,False,False,False
46,38,4,10,19,196,12,,True,False,False,False,False
51,58,16,6,25,131,26,,True,False,True,False,True
35,60,3,9,23,694,23,,False,False,True,True,False
42,40,15,10,28,391,18,,False,False,False,False,False
62,20,3,2,26,241,2,,False,False,True,True,False
18,25,18,4,26,302,19,,False,False,False,False,False
55,43,4,5,30,244,25,,True,False,True,True,False
65,48,26,8,21,406,18,,True,True,False,False,True
25,40,30,0,26,321,5,,False,False,False,False,False
31,37,30,9,26,838,8,,False,True,False,True,False
33,26,28,9,20,161,19,,True,False,False,False,True
42,22,13,1,21,295,7,,False,False,True,True,False
53,46,18,3,21,973,20,,False,False,False,True,False
22,31,9,8,25,127,8,,False,False,True,False,True
63,26,5,4,25,883,30,,False,False,True,True,False
63,59,5,6,11,615,29,,True,True,False,False,True
46,31,3,7,24,432,7,,False,False,True,False,True
20,7,1,7,15,951,30,,True,False,False,False,False
45,37,6,8,25,589,3,,True,True,False,False,True
64,18,2,10,6,943,7,,True,False,False,True,False
24,56,22,8,30,721,20,,False,True,False,True,False
23,53,24,8,19,416,29,,False,False,True,True,False
23,28,4,8,24,178,26,,False,True,False,False,True
54,16,4,8,19,881,3,,True,True,False,True,False
62,41,3,6,19,163,12,,False,False,False,True,False
48,4,1,10,18,928,26,,True,False,True,False,False
56,31,6,7,30,868,14,,True,False,True,False,False
63,38,2,5,18,825,28,,True,False,True,False,True
31,19,2,6,28,334,12,,False,True,False,False,True
62,19,3,4,5,658,5,,True,False,True,False,True
62,23,29,5,23,660,10,,False,False,False,True,False
56,2,5,10,1,292,20,,True,True,False,False,False
64,39,7,6,26,691,15,,False,False,False,False,True
32,38,6,9,24,632,10,,True,False,True,True,False
58,36,10,8,28,575,18,,True,False,True,True,False
64,55,5,4,10,303,15,,False,False,False,False,True
41,13,5,10,23,201,2,,False,True,False,False,True
47,47,7,3,30,131,22,,False,False,True,False,False
61,40,20,8,27,745,15,,False,False,True,False,True
24,39,26,4,28,768,26,,False,False,True,True,False
22,25,3,5,26,577,3,,True,False,True,True,False
59,31,16,9,18,129,15,,False,True,False,False,True
50,43,10,5,30,758,27,,True,False,True,False,True
